apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +53,Television,Télévision
apps/erpnext/erpnext/stock/doctype/item/item_list.js +12,Template,Modèle
apps/erpnext/erpnext/config/hr.py +151,Template for performance appraisals.,Modèle pour l'évaluation du rendement .
apps/erpnext/erpnext/config/accounts.py +257,Template of terms or contract.,Modèle de contrat.
DocType: Account,Temporary,Temporaire
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +60,Temporary Accounts,Comptes provisoires
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +61,Temporary Opening,Ouverture temporaire
DocType: Quotation,Term Details,Détails des termes
DocType: Purchase Invoice,Terms,Termes
DocType: POS Profile,Terms and Conditions,Modalités
DocType: Material Request,Terms and Conditions Content,Contenu des modalités
DocType: Sales Invoice,Terms and Conditions Details,Détails des modalités
apps/erpnext/erpnext/config/accounts.py +256,Terms and Conditions Template,Modalités
DocType: Purchase Invoice,Terms and Conditions1,Modalités1
,Terretory,Terretory
DocType: C-Form Invoice Detail,Territory,Région
apps/erpnext/erpnext/selling/page/sales_analytics/sales_analytics.js +65,Territory / Customer,Région / client
DocType: Territory,Territory Manager,Territory Manager
DocType: Territory,Territory Name,Nom de la région
,Territory Target Variance Item Group-Wise,Variation de l'objectif de la région par article
DocType: Territory,Territory Targets,Objectifs des régions
DocType: Newsletter,Test,Test
DocType: Newsletter,Test Email Id,Id Test Email
apps/erpnext/erpnext/crm/doctype/newsletter/newsletter.py +136,Thank you for your interest in subscribing to our updates,Merci de votre intérêt pour en vous abonnant à nos mises à jour
DocType: BOM Replace Tool,The BOM which will be replaced,La nomenclature qui sera remplacé
apps/erpnext/erpnext/public/js/setup_wizard.js +139,The Brand,La Marque
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +83,The Item {0} cannot have Batch,Le Point {0} ne peut pas avoir lot
apps/erpnext/erpnext/public/js/setup_wizard.js +14,The Organization,l'Organisation
DocType: Period Closing Voucher,"The account head under Liability, in which Profit/Loss will be booked","Le compte tête sous la responsabilité , dans lequel Bénéfice / perte sera comptabilisée"
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +120,The day(s) on which you are applying for leave are holidays. You need not apply for leave.,Le jour (s) sur lequel vous postulez pour un congé sont des jours fériés. Vous ne devez pas demander l'autorisation.
DocType: Employee,The first Leave Approver in the list will be set as the default Leave Approver,Le premier congé approbateur dans la liste sera définie comme le congé approbateur de défaut
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +366,The following Production Orders were created:,
DocType: Packing Slip,The gross weight of the package. Usually net weight + packaging material weight. (for print),Le poids brut du colis. Habituellement poids net + poids du matériau d'emballage. (Pour l'impression)
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +38,The holiday on {0} is not between From Date and To Date,
apps/erpnext/erpnext/public/js/setup_wizard.js +44,The name of your company for which you are setting up this system.,Le nom de votre entreprise pour laquelle vous configurez ce système .
DocType: Packing Slip,The net weight of this package. (calculated automatically as sum of net weight of items),Le poids net de ce paquet. (Calculé automatiquement comme la somme du poids net des articles)
DocType: BOM Replace Tool,The new BOM after replacement,La nouvelle nomenclature après le remplacement
apps/erpnext/erpnext/manufacturing/doctype/bom_replace_tool/bom_replace_tool.py +29,The selected BOMs are not for the same item,
apps/erpnext/erpnext/stock/doctype/batch/batch.py +16,The selected item cannot have Batch,L'élément sélectionné ne peut pas avoir lot
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +126,"The total Issue / Transfer quantity {0} in Material Request {1}  \
							cannot be greater than requested quantity {2} for Item {3}",
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +34,"Then Pricing Rules are filtered out based on Customer, Customer Group, Territory, Supplier, Supplier Type, Campaign, Sales Partner etc.","Ensuite, les règles de tarification sont filtrées par client, par groupe de clients, région, fournisseur, type de fournisseur, campagne, partenaire commercial etc."
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +77,There are more holidays than working days this month.,Compte de capital
apps/erpnext/erpnext/accounts/party.py +223,There can only be 1 Account per Company in {0} {1},Il ne peut y avoir 1 compte par la société dans {0} {1}
apps/erpnext/erpnext/accounts/doctype/shipping_rule/shipping_rule.py +48,"There can only be one Shipping Rule Condition with 0 or blank value for ""To Value""","Il ne peut y avoir une règle de livraison Etat avec 0 ou valeur vide pour "" To Value """
apps/erpnext/erpnext/utilities/doctype/address/address.py +103,There is an error in your Address Template {0},
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +131,There is not enough leave balance for Leave Type {0},Il n'y a pas assez de solde de congés d'autorisation de type {0}
apps/erpnext/erpnext/setup/doctype/supplier_type/supplier_type.js +5,There is nothing to edit.,Il n'y a rien à modifier.
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.js +7,There was an error. One probable reason could be that you haven't saved the form. Please contact support@erpnext.com if the problem persists.,Il y avait une erreur . Une raison probable pourrait être que vous n'avez pas enregistré le formulaire. S'il vous plaît contacter support@erpnext.com si le problème persiste .
apps/erpnext/erpnext/crm/doctype/opportunity/opportunity.js +156,There were errors.,Il y avait des erreurs .
DocType: Sales Invoice,This Document,
apps/erpnext/erpnext/stock/doctype/item/item.js +48,This Item is a Template and cannot be used in transactions. Item attributes will be copied over into the variants unless 'No Copy' is set,Cet article est un modèle et ne peut être utilisé dans les transactions. Attributs d'élément seront copiés dans les variantes moins 'No Copy »est réglé
apps/erpnext/erpnext/stock/doctype/item/item.js +59,This Item is a Variant of {0} (Template). Attributes will be copied over from the template unless 'No Copy' is set,Cet article est une variante de {0} (Template). Attributs seront copiés à partir du modèle à moins 'No Copy »est réglé
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +107,This Month's Summary,Résumé de ce mois-ci
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +23,This Time Log Batch has been billed.,This Time Connexion lot a été facturé.
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.js +24,This Time Log Batch has been cancelled.,This Time Connexion lot a été annulé.
apps/erpnext/erpnext/projects/doctype/time_log/time_log.py +81,This Time Log conflicts with {0} for {1} {2},Cette fois identifier des conflits avec {0} pour {1} {2}
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +104,This Week's Summary,Résumé de la semaine
DocType: Address Template,This format is used if country specific format is not found,Ce format est utilisé si le format spécifique au pays n'est pas trouvé
apps/erpnext/erpnext/accounts/doctype/account/account.js +27,This is a root account and cannot be edited.,Il s'agit d'un compte root et ne peut être modifié .
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.js +14,This is a root customer group and cannot be edited.,Il s'agit d'un groupe de clients de la racine et ne peut être modifié .
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +31,This is a root item group and cannot be edited.,Ceci est un groupe d'élément de racine et ne peut être modifié .
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.js +14,This is a root sales person and cannot be edited.,Il s'agit d'un commercial racine qui ne peut pas être modifié.
apps/erpnext/erpnext/setup/doctype/territory/territory.js +14,This is a root territory and cannot be edited.,C'est une région racine qui ne peut pas être modifiée.
apps/erpnext/erpnext/setup/setup_wizard/default_website.py +26,This is an example website auto-generated from ERPNext,Par défaut Warehouse est obligatoire pour les stock Article .
DocType: Naming Series,This is the number of the last created transaction with this prefix,Numéro de la dernière transaction créée avec ce préfixe
DocType: Stock Reconciliation,This tool helps you to update or fix the quantity and valuation of stock in the system. It is typically used to synchronise the system values and what actually exists in your warehouses.,Cet outil vous permet de mettre à jour ou de corriger la quantité et l'évaluation de stock dans le système. Il est généralement utilisé pour synchroniser les valeurs du système et ce qui existe réellement dans vos entrepôts.
DocType: Item Attribute Value,"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","Ce sera ajoutée au Code de la variante de l'article. Par exemple, si votre abréviation est «SM», et le code de l'article est ""T-SHIRT"", le code de l'article de la variante sera ""T-SHIRT-SM"""
DocType: Item,Thumbnail,Miniature
DocType: Holiday List,Thursday,Jeudi
DocType: Production Order,Time,Temps
DocType: Manufacturing Settings,Time Between Operations (in mins),Temps entre les opérations (en min)
DocType: Time Log,Time Log,Relevé de Temps/Timesheet
DocType: Sales Invoice Item,Time Log Batch,Groupe de Relevés de Temps/Timesheets
DocType: Time Log Batch Detail,Time Log Batch Detail,Temps connecter Détail du lot
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +215,Time Log Batch {0} must be 'Submitted',Geler stocks Older Than [ jours]
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +44,Time Log Status must be Submitted.,Log Time Etat doit être soumis.
apps/erpnext/erpnext/config/projects.py +35,Time Log for tasks.,Relevés de temps passés par tâches.
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +36,Time Log has been Batched for Billing,
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +40,Time Log has been Billed,
apps/erpnext/erpnext/projects/doctype/time_log/time_log_list.js +32,Time Log is not billable,Heure du journal n'est pas facturable
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.py +37,Time Log {0} already billed,Heure du journal {0} déjà facturée
apps/erpnext/erpnext/projects/doctype/time_log_batch/time_log_batch.py +39,Time Log {0} must be 'Submitted',« Pertes et profits » compte de type {0} n'est pas autorisé dans l'ouverture d'entrée
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.js +79,Time Logs,Time Logs
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +281,Time Logs created:,Time Logs créé:
apps/erpnext/erpnext/config/manufacturing.py +27,Time Logs for manufacturing.,Temps pour la fabrication des journaux.
apps/erpnext/erpnext/config/projects.py +30,Time Tracking,
DocType: Delivery Note,Time at which items were delivered from warehouse,Heure à laquelle les articles ont été livrés à partir de l'entrepôt
DocType: Purchase Receipt,Time at which materials were received,Heure à laquelle les matériaux ont été reçues
DocType: Journal Entry,Title,Titre
apps/erpnext/erpnext/config/setup.py +32,Titles for print templates e.g. Proforma Invoice.,Titres pour les modèles d'impression par exemple Facture proforma.
apps/erpnext/erpnext/selling/page/sales_analytics/sales_analytics.js +103,To,à
DocType: Purchase Order,To Bill,A facturer
DocType: Currency Exchange,To Currency,Pour Devise
DocType: Bank Reconciliation,To Date,Date de fin
apps/erpnext/erpnext/hr/doctype/holiday_list/holiday_list.py +34,To Date cannot be before From Date,
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.js +63,To Date should be same as From Date for Half Day leave,Pour la date doit être le même que Date d' autorisation pour une demi-journée
apps/erpnext/erpnext/accounts/report/trial_balance/trial_balance.py +49,To Date should be within the Fiscal Year. Assuming To Date = {0},Pour la date doit être dans l'exercice. En supposant à ce jour = {0}
apps/erpnext/erpnext/projects/report/daily_time_log_summary/daily_time_log_summary.py +17,To Datetime,Pour La date du
