DocType: Workflow State,glass,verre
DocType: Workflow State,globe,globe
DocType: Workflow State,hand-down,la main vers le bas
DocType: Workflow State,hand-left,la main gauche
DocType: Workflow State,hand-right,la main droite
DocType: Workflow State,hand-up,coup de main
DocType: Workflow State,hdd,hdd
DocType: Workflow State,headphones,casque
DocType: Workflow State,heart,cœur
DocType: Workflow State,home,
DocType: Page,icon,
DocType: Workflow State,inbox,
DocType: Workflow State,indent-left,tiret à gauche
DocType: Workflow State,indent-right,tiret à droite
DocType: Workflow State,info-sign,info-signe
apps/frappe/frappe/public/js/frappe/form/workflow.js +117,is not allowed.,n&#39;est pas autorisée.
DocType: Workflow State,italic,italique
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +40,just now,
DocType: Workflow State,leaf,feuille
DocType: File,lft,
DocType: Desktop Icon,link,
DocType: Desktop Icon,list,
DocType: Workflow State,list-alt,liste-alt
DocType: Workflow State,lock,bloquer
DocType: Website Theme,lowercase,minuscules
DocType: Workflow State,magnet,aimant
DocType: Workflow State,map-marker,carte-repère
DocType: Workflow State,minus,moins
DocType: Workflow State,minus-sign,signe moins
DocType: System Settings,mm-dd-yyyy,mm-jj-aaaa
DocType: System Settings,mm/dd/yyyy,jj/mm/aaaa
DocType: Desktop Icon,module,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +98,module name...,nom du module ...
DocType: Workflow State,move,Mouvement
DocType: Workflow State,music,musique
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +92,new type of document,nouveau type de document
apps/frappe/frappe/model/document.py +751,none of,aucun des
DocType: Workflow State,off,de
DocType: Workflow State,ok,ok
DocType: Workflow State,ok-circle,ok-cercle
DocType: Workflow State,ok-sign,ok-sign
DocType: File,old_parent,old_parent
apps/frappe/frappe/model/document.py +750,one of,L'un des
apps/frappe/frappe/utils/data.py +429,only.,seulement.
apps/frappe/frappe/public/js/frappe/misc/utils.js +107,or,ou
DocType: Desktop Icon,page,
DocType: Workflow State,pause,pause
DocType: Workflow State,pencil,crayon
DocType: Workflow State,picture,image
DocType: Workflow State,plane,plan
DocType: Workflow State,play,jouer
DocType: Workflow State,play-circle,play-cercle
DocType: Workflow State,plus,plus
DocType: Workflow State,plus-sign,signe +
DocType: Workflow State,print,
DocType: Workflow State,qrcode,qrcode
DocType: Workflow State,question-sign,Point d'intérrogation
DocType: Workflow State,random,aléatoire
DocType: Workflow State,refresh,
DocType: Workflow State,remove,Supprimer
DocType: Workflow State,remove-circle,retirez-cercle
DocType: Workflow State,remove-sign,retirez-signer
DocType: Workflow State,repeat,répéter
DocType: Workflow State,resize-full,resize-plein
DocType: Workflow State,resize-horizontal,redimensionnement horizontale-
DocType: Workflow State,resize-small,resize-petit
DocType: Workflow State,resize-vertical,redimensionnement vertical
DocType: Workflow State,retweet,retweet
DocType: File,rgt,rgt
DocType: Workflow State,road,route
DocType: Workflow State,screenshot,capture d&#39;écran
DocType: Workflow State,search,
DocType: Workflow State,share,part
DocType: Workflow State,share-alt,actions alt
DocType: Workflow State,shopping-cart,le panier
DocType: Workflow State,signal,signaler
DocType: Workflow State,star,star
DocType: Workflow State,star-empty,étoile vide
DocType: Workflow State,step-backward,étape vers l&#39;arrière
DocType: Workflow State,step-forward,l&#39;étape de l&#39;avant-
DocType: Workflow State,stop,
DocType: Workflow State,tag,
DocType: Workflow State,tags,
DocType: Top Bar Item,"target = ""_blank""",target = &quot;_blank&quot;
DocType: Workflow State,tasks,
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +96,text in document type,texte dans le type de document
DocType: Workflow State,text-height,Texte-hauteur
DocType: Workflow State,text-width,Texte de largeur
DocType: Workflow State,th,e
DocType: Workflow State,th-large,e-grande
DocType: Workflow State,th-list,e-list
DocType: Workflow State,thumbs-down,pouce vers le bas
DocType: Workflow State,thumbs-up,thumbs-up
DocType: Workflow State,time,
DocType: Workflow State,tint,teinte
apps/frappe/frappe/public/js/frappe/form/workflow.js +116,to,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +50,to filter values between 5 & 10,pour filtrer des valeurs comprises entre 5 et 10
DocType: Workflow State,trash,corbeille
apps/frappe/frappe/public/js/frappe/change_log.html +7,updated to {0},mis à jour pour {0}
DocType: Workflow State,upload,
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +161,use % as wildcard,utiliser% comme joker
DocType: Workflow State,user,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +21,value,
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +49,values and dates,valeurs et dates
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +160,values separated by commas,valeurs séparées par des virgules
DocType: Workflow State,volume-down,Diminuer le volume
DocType: Workflow State,volume-off,Couper le son
DocType: Workflow State,volume-up,Augmenter le volume
DocType: Workflow State,warning-sign,avertissement signe
DocType: Workflow State,wrench,clé
DocType: System Settings,yyyy-mm-dd,aaaa-mm-jj
DocType: Workflow State,zoom-in,Aggrandir
DocType: Workflow State,zoom-out,Réduire
apps/frappe/frappe/desk/page/applications/applications.py +81,{0} Installed,{0} Installé
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +213,{0} List,{0} Liste
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +115,{0} Report,
apps/frappe/frappe/public/js/frappe/form/link_selector.js +145,{0} added,{0} ajoutée
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +21,{0} already unsubscribed,{0} déjà désabonné
apps/frappe/frappe/email/doctype/email_unsubscribe/email_unsubscribe.py +31,{0} already unsubscribed for {1} {2},{0} déjà désabonné pour {1} {2}
apps/frappe/frappe/utils/data.py +519,{0} and {1},{0} et {1}
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +46,{0} are currently viewing this document,{0} sont en train de regarder ce document
apps/frappe/frappe/templates/includes/comments/comments.py +48,{0} by {1},{0} par {1}
apps/frappe/frappe/core/doctype/doctype/doctype.py +529,{0} cannot be set for Single types,{0} ne peut pas être réglé pour les types simples
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +169,{0} comments,{0} commentaires
apps/frappe/frappe/public/js/frappe/form/sidebar.js +62,{0} created this {1},{0} a créé {1}
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +46,{0} days ago,
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +34,{0} does not exist in row {1},{0} n'existe pas dans la ligne {1}
apps/frappe/frappe/public/js/frappe/form/sidebar.js +59,{0} edited this {1},{0} a édité {1}
apps/frappe/frappe/model/db_schema.py +333,"{0} field cannot be set as unique in {1}, as there are non-unique existing values","Le champ {0} ne peut pas être défini comme unique dans {1}, il y a des valeurs existantes non-uniques"
apps/frappe/frappe/email/bulk.py +235,{0} has left the conversation in {1} {2},{0} a quitté la conversation dans {1} {2}
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +38,{0} in row {1} cannot have both URL and child items,{0} à la ligne {1} ne peut pas avoir à la fois une URL et des sous-articles
apps/frappe/frappe/public/js/frappe/form/form_viewers.js +26,{0} is currently viewing this document,{0} est en train de regarder ce document
apps/frappe/frappe/email/doctype/email_account/email_account.py +63,{0} is mandatory,{0} est obligatoire
apps/frappe/frappe/utils/__init__.py +88,{0} is not a valid email id,{0} n'est pas un identifiant de courriel valide
apps/frappe/frappe/public/js/frappe/list/list_permission_footer.html +12,{0} is not set,{0} n'est pas définis
apps/frappe/frappe/email/doctype/email_account/email_account.py +93,{0} is required,{0} est nécessaire
apps/frappe/frappe/desk/reportview.py +69,{0} is saved,{0} est enregistré
apps/frappe/frappe/core/doctype/communication/feed.py +57,{0} logged in,{0} connecté
apps/frappe/frappe/core/doctype/communication/comment.py +81,{0} mentioned you in a comment in {1},{0} vous a mentionné dans un commentaire dans {1}
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +42,{0} minutes ago,
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +48,{0} months ago,
apps/frappe/frappe/utils/csvutils.py +123,{0} must be one of {1},{0} doit être l'un des {1}
apps/frappe/frappe/model/base_document.py +414,{0} must be set first,{0} doit être paramétré en premier
apps/frappe/frappe/model/base_document.py +338,{0} must be unique,{0} doit être unique
apps/frappe/frappe/workflow/doctype/workflow/workflow.py +57,{0} not a valid State,{0} pas un État valide
apps/frappe/frappe/model/rename_doc.py +101,{0} not allowed to be renamed,{0} n'est pas permi à être renommé
apps/frappe/frappe/desk/page/activity/activity.js +241,{0} on {1},{0} sur {1}
apps/frappe/frappe/utils/data.py +516,{0} or {1},{0} ou {1}
apps/frappe/frappe/core/doctype/docshare/docshare.py +49,{0} shared this document with everyone,{0} partagé ce document avec tout le monde
apps/frappe/frappe/core/doctype/docshare/docshare.py +51,{0} shared this document with {1},{0} a partagé ce document avec {1}
apps/frappe/frappe/core/doctype/docshare/docshare.py +58,{0} un-shared this document with {1},{0} ne partage plus ce document avec {1}
apps/frappe/frappe/custom/doctype/customize_form/customize_form.py +103,{0} updated,{0} mise à jour
apps/frappe/frappe/public/js/frappe/misc/pretty_date.js +47,{0} weeks ago,
apps/frappe/frappe/desk/form/save.py +21,{0} {1} already exists,{0} {1} existe déjà
apps/frappe/frappe/model/base_document.py +458,"{0} {1} cannot be ""{2}"". It should be one of ""{3}""","{0} {1} ne peut pas être ""{2}"". Il devrait être l'un des ""{3}"""
apps/frappe/frappe/utils/nestedset.py +235,{0} {1} cannot be a leaf node as it has children,{0} {1} ne peut pas être un nœud feuille car elle a des enfants
apps/frappe/frappe/model/rename_doc.py +92,"{0} {1} does not exist, select a new target to merge","{0} {1} n'existe pas , sélectionnez un nouvel objectif pour fusionner"
apps/frappe/frappe/permissions.py +328,{0} {1} not found,{0} {1} introuvable
apps/frappe/frappe/model/delete_doc.py +146,{0} {1}: Submitted Record cannot be deleted.,{0} {1}: Enregistrement soumis ne peut pas être supprimé.
apps/frappe/frappe/model/base_document.py +485,"{0}, Row {1}","{0}, Ligne {1}"
apps/frappe/frappe/model/base_document.py +490,"{0}: '{1}' will get truncated, as max characters allowed is {2}","{0}: '{1}' seront tronqués, le nombre maximal de caractères autorisés est {2}"
apps/frappe/frappe/core/doctype/doctype/doctype.py +510,{0}: Cannot set Amend without Cancel,{0} : Impossible de définir Modifier sans Annuler
apps/frappe/frappe/core/doctype/doctype/doctype.py +535,{0}: Cannot set Assign Amend if not Submittable,{0} : Vous ne pouvez pas régler Assign modifiant si pas remis sous
apps/frappe/frappe/core/doctype/doctype/doctype.py +533,{0}: Cannot set Assign Submit if not Submittable,{0} : Vous ne pouvez pas régler Assign Envoyer sinon remis sous
apps/frappe/frappe/core/doctype/doctype/doctype.py +505,{0}: Cannot set Cancel without Submit,{0} : Impossible de définir Annuler sans Soumettre
apps/frappe/frappe/core/doctype/doctype/doctype.py +512,{0}: Cannot set Import without Create,{0} : Impossible de définir l'importation sans créer
apps/frappe/frappe/core/doctype/doctype/doctype.py +508,"{0}: Cannot set Submit, Cancel, Amend without Write","{0} : Vous ne pouvez pas choisir envoyer, annuler, modifier sans écriture"
